Output of simple 2-box model under RCP85 radiative forcing,
Low  response ECS=1.5; TCR=1.0K; Aerosol scaled by:     0.134639,
Low AR4 vals  ECS=2.0; TCR=1.0K; Aerosol scaled by:     0.134639,
High response ECS=4.5; TCR=2.5K; Aerosol scaled by:      1.79919,
High AR4 vals ECS=4.5; TCR=3.0K; Aerosol scaled by:      2.06466,
Year,Observations,Total forcing,Aerosol forcing,Cumulative CO2,Low response,Low - AR4,High response,High - AR4
1822.00,999.000,0.321522,-0.0299700,9.24620,-0.0519128,-0.0627544,-0.360189,-0.409730
1823.00,999.000,0.325542,-0.0302540,9.57183,-0.0285729,-0.0403588,-0.303252,-0.339668
1824.00,999.000,0.333737,-0.0300959,9.90278,-0.00763762,-0.0202553,-0.252172,-0.276842
1825.00,999.000,0.347678,-0.0299164,10.2401,0.0113213,-0.00203365,-0.205873,-0.219919
1826.00,999.000,0.366029,-0.0297187,10.5827,0.0286943,0.0146806,-0.163402,-0.167727
1827.00,999.000,0.385377,-0.0295004,10.9317,0.0447491,0.0301439,-0.124107,-0.119462
1828.00,999.000,0.395600,-0.0292650,11.2860,0.0594985,0.0443669,-0.0879570,-0.0750851
1829.00,999.000,0.369518,-0.0285987,11.6457,0.0723276,0.0567544,-0.0564331,-0.0364013
1830.00,999.000,0.151585,-0.0303736,12.0166,0.0796867,0.0638779,-0.0383685,-0.0142605
1831.00,999.000,-0.242712,-0.0317203,12.3920,0.0760925,0.0604384,-0.0473212,-0.0252915
1832.00,999.000,-0.350690,-0.0305939,12.7726,0.0645522,0.0493249,-0.0757295,-0.0601587
1833.00,999.000,-0.0619758,-0.0302696,13.1596,0.0572836,0.0423203,-0.0935884,-0.0820483
1834.00,999.000,-0.215300,-0.0299319,13.5520,0.0530671,0.0382526,-0.103941,-0.0947129
1835.00,999.000,-0.819113,-0.0295765,13.9507,0.0367206,0.0224722,-0.143948,-0.143703
1836.00,999.000,-0.735064,-0.0308003,14.3587,0.0135643,9.91225e-05,-0.200720,-0.213217
1837.00,999.000,-0.124807,-0.0316002,14.7720,0.00455923,-0.00864339,-0.223031,-0.240470
1838.00,999.000,0.249179,-0.0311779,15.1917,0.0129246,-0.000631019,-0.202849,-0.215627
1839.00,999.000,0.363501,-0.0311298,15.6178,0.0284664,0.0143183,-0.165036,-0.169185
1840.00,999.000,0.343505,-0.0314465,16.0511,0.0438456,0.0291297,-0.127601,-0.123241
1841.00,999.000,0.319340,-0.0317322,16.4909,0.0567839,0.0416039,-0.0961400,-0.0846604
1842.00,999.000,0.319973,-0.0319822,16.9379,0.0678966,0.0523319,-0.0691456,-0.0515864
1843.00,999.000,0.293452,-0.0322037,17.3913,0.0773481,0.0614701,-0.0462114,-0.0235163
1844.00,999.000,0.288578,-0.0323970,17.8520,0.0852321,0.0691067,-0.0271058,-0.000161320
1845.00,999.000,0.338834,-0.0337124,18.3221,0.0930164,0.0766567,-0.00831208,0.0227782
1846.00,999.000,0.391591,-0.0342453,18.7975,0.101676,0.0850609,0.0125424,0.0482075
1847.00,999.000,0.429859,-0.0343764,19.2812,0.110898,0.0940182,0.0347833,0.0753164
1848.00,999.000,0.458917,-0.0348794,19.7713,0.120226,0.103089,0.0572974,0.102740
1849.00,999.000,0.444998,-0.0353696,20.2697,0.128786,0.111429,0.0779224,0.127822
1850.00,999.000,0.405396,-0.0368631,20.7775,0.135538,0.118034,0.0940444,0.147350
1851.00,999.000,0.398625,-0.0366539,21.2783,0.140792,0.123202,0.106479,0.162337
1852.00,999.000,0.400521,-0.0424842,21.8339,0.145468,0.127818,0.117184,0.175131
1853.00,999.000,0.393475,-0.0493044,22.3902,0.149727,0.132037,0.126113,0.185590
1854.00,999.000,0.384141,-0.0518262,22.9551,0.153383,0.135678,0.133116,0.193592
1855.00,999.000,0.242826,-0.0542671,23.5197,0.154206,0.136590,0.133084,0.192945
1856.00,999.000,-0.211073,-0.0557316,24.0947,0.145106,0.127924,0.108736,0.162492
1857.00,999.000,-0.444490,-0.0576582,24.6759,0.125648,0.109250,0.0590310,0.100987
1858.00,999.000,-0.0968363,-0.0582140,25.2631,0.110301,0.0945189,0.0194227,0.0519174
1859.00,999.000,0.262109,-0.0600583,25.8604,0.108454,0.0927988,0.0128987,0.0434462
1860.00,-0.0215000,0.390709,-0.0683501,26.4704,0.115070,0.0992449,0.0266245,0.0597092
1861.00,-0.121500,0.357790,-0.0810411,27.0936,0.122846,0.106819,0.0420563,0.0778270
1862.00,-0.161500,0.258114,-0.0783285,27.6643,0.127701,0.111583,0.0500745,0.0867915
1863.00,-0.00150000,0.263904,-0.0717702,28.2420,0.130326,0.114200,0.0537035,0.0905773
1864.00,-0.151500,0.336234,-0.0736304,28.8282,0.133897,0.117733,0.0602824,0.0980993
1865.00,0.0485000,0.370764,-0.0769644,29.4220,0.138928,0.122679,0.0703333,0.109850
1866.00,0.0685000,0.375045,-0.0846243,30.0189,0.144210,0.127873,0.0805150,0.121657
1867.00,-0.00150000,0.379540,-0.0927502,30.6225,0.149284,0.132872,0.0894361,0.131761
1868.00,0.118500,0.404765,-0.0951191,31.2297,0.154446,0.137963,0.0982625,0.141680
1869.00,0.0885000,0.440705,-0.0930339,31.8425,0.160062,0.143498,0.108618,0.153546
1870.00,0.108500,0.469869,-0.0923776,32.4591,0.166105,0.149450,0.120594,0.167500
1871.00,0.0685000,0.468819,-0.101656,33.1028,0.172076,0.155341,0.132137,0.180862
1872.00,0.0585000,0.422773,-0.124667,33.8431,0.177073,0.160298,0.139466,0.188690
1873.00,0.0585000,0.369789,-0.144051,34.6044,0.180487,0.163733,0.140608,0.188474
1874.00,-0.0715000,0.353735,-0.147733,35.3622,0.182716,0.166028,0.138096,0.183634
1875.00,-0.0115000,0.332461,-0.147777,36.1406,0.184140,0.167549,0.134255,0.177294
1876.00,-0.0315000,0.288309,-0.147081,36.9285,0.184320,0.167869,0.128230,0.168450
1877.00,0.308500,0.292982,-0.142556,37.7256,0.183760,0.167475,0.121467,0.158919
1878.00,0.348500,0.334209,-0.140247,38.5306,0.183938,0.167793,0.117573,0.153120
1879.00,0.128500,0.368246,-0.143939,39.3560,0.185379,0.169329,0.117158,0.151665
1880.00,0.118500,0.399955,-0.156129,40.2132,0.187993,0.171998,0.118978,0.152825
1881.00,0.128500,0.429205,-0.164782,41.1051,0.191640,0.175668,0.122427,0.155807
1882.00,0.148500,0.339820,-0.163024,41.9658,0.193992,0.178091,0.122853,0.155107
1883.00,0.0485000,-0.563533,-0.163261,42.8463,0.179565,0.164322,0.0829035,0.105061
1884.00,-0.0615000,-1.30178,-0.164962,43.7334,0.139488,0.125777,-0.0194756,-0.0213869
1885.00,-0.0815000,-0.718939,-0.162722,44.6256,0.101293,0.0890006,-0.116814,-0.141464
1886.00,-0.0415000,-0.235809,-0.161224,45.5238,0.0850296,0.0733455,-0.159872,-0.194794
1887.00,-0.0715000,-0.117215,-0.163560,46.4350,0.0805986,0.0690905,-0.173715,-0.212224
1888.00,0.0685000,-0.0165989,-0.172423,47.3767,0.0804689,0.0689816,-0.177489,-0.217389
1889.00,0.178500,-0.0845096,-0.176324,48.3169,0.0810825,0.0695899,-0.179951,-0.221042
1890.00,-0.0915000,-0.123486,-0.178559,49.2846,0.0799399,0.0685039,-0.186714,-0.229965
1891.00,0.0185000,-0.0281683,-0.185279,50.2669,0.0799915,0.0685691,-0.190750,-0.235577
1892.00,-0.0815000,0.171455,-0.189980,51.2641,0.0851072,0.0735220,-0.182731,-0.226477
1893.00,-0.141500,0.340367,-0.193352,52.2585,0.0958986,0.0839592,-0.160887,-0.200456
1894.00,-0.0515000,0.458547,-0.196997,53.2819,0.110364,0.0979560,-0.130026,-0.163402
1895.00,-0.00150000,0.434966,-0.202331,54.3323,0.124924,0.112061,-0.0990398,-0.126249
1896.00,0.188500,0.262909,-0.205144,55.3976,0.134730,0.121595,-0.0797236,-0.103439
1897.00,0.148500,0.163166,-0.205776,56.4871,0.138980,0.125778,-0.0737279,-0.0969198
1898.00,-0.0715000,0.258699,-0.207201,57.6031,0.142722,0.129476,-0.0686389,-0.0914530
1899.00,0.0885000,0.367990,-0.210305,58.7623,0.149525,0.136133,-0.0559277,-0.0766245
1900.00,0.188500,0.414758,-0.213752,59.9495,0.158267,0.144668,-0.0384873,-0.0560164
1901.00,0.0685000,0.398490,-0.220041,61.2045,0.166690,0.152907,-0.0220526,-0.0367036
1902.00,-0.0515000,-0.0416702,-0.226934,62.4735,0.166783,0.153115,-0.0264402,-0.0430127
1903.00,-0.141500,-0.403369,-0.234030,63.8171,0.153743,0.140648,-0.0634298,-0.0893629
1904.00,-0.161500,-0.0817013,-0.241156,65.1894,0.141704,0.129129,-0.0984152,-0.133305
1905.00,0.00850000,0.285079,-0.247118,66.6222,0.142649,0.130129,-0.101937,-0.138710
1906.00,0.0385000,0.389716,-0.255172,68.1258,0.151536,0.138794,-0.0863468,-0.120752
1907.00,-0.111500,0.369500,-0.263153,69.7135,0.161074,0.148099,-0.0695756,-0.101444
1908.00,-0.181500,0.386643,-0.263656,71.2749,0.169629,0.156466,-0.0550670,-0.0848992
1909.00,-0.211500,0.452580,-0.261517,72.8773,0.178597,0.165241,-0.0387322,-0.0659722
1910.00,-0.191500,0.474067,-0.264995,74.5183,0.188049,0.174494,-0.0206905,-0.0448682
1911.00,-0.211500,0.475024,-0.264612,76.1332,0.196876,0.183155,-0.00382986,-0.0251627
1912.00,-0.121500,0.237872,-0.260444,77.7600,0.200738,0.187034,0.00170517,-0.0191937
1913.00,-0.101500,0.142892,-0.259409,79.4260,0.198584,0.185111,-0.00671319,-0.0301808
1914.00,0.0185000,0.387926,-0.255601,80.9908,0.199107,0.185768,-0.00792630,-0.0322006
1915.00,0.138500,0.544847,-0.250078,82.5345,0.206133,0.192703,0.00766600,-0.0134486
1916.00,-0.0715000,0.619466,-0.251064,84.1437,0.216174,0.202554,0.0311123,0.0150060
1917.00,-0.151500,0.655080,-0.254376,85.8099,0.227003,0.213179,0.0563216,0.0455638
1918.00,-0.0115000,0.662550,-0.255447,87.4602,0.237419,0.223417,0.0803670,0.0746391
1919.00,-0.0115000,0.640626,-0.250501,88.9858,0.246393,0.232276,0.101308,0.0999681
1920.00,0.0485000,0.538608,-0.249196,90.6391,0.252232,0.238119,0.115114,0.116635
1921.00,0.128500,0.513908,-0.247666,92.1995,0.255289,0.241283,0.122353,0.125288
1922.00,0.00850000,0.599174,-0.244542,93.7925,0.258962,0.245045,0.131436,0.136259
1923.00,0.0685000,0.618842,-0.255042,95.5158,0.264094,0.250219,0.143574,0.150866
1924.00,0.0185000,0.621606,-0.263123,97.2356,0.269311,0.255481,0.154709,0.163993
1925.00,0.118500,0.656901,-0.263141,98.9687,0.274715,0.260928,0.165931,0.177144
1926.00,0.218500,0.701245,-0.263762,100.713,0.280868,0.267104,0.179167,0.192787
1927.00,0.118500,0.721251,-0.268094,102.572,0.287495,0.273745,0.193432,0.209654
1928.00,0.108500,0.674629,-0.272843,104.437,0.293091,0.279397,0.204780,0.222853
1929.00,-0.0215000,0.624013,-0.275840,106.406,0.296578,0.283020,0.210703,0.229342
1930.00,0.208500,0.652519,-0.275574,108.355,0.299368,0.285974,0.215025,0.233883
1931.00,0.238500,0.678528,-0.269673,110.198,0.302685,0.289439,0.221332,0.240990
1932.00,0.198500,0.645150,-0.263158,111.858,0.305352,0.292279,0.227089,0.247621
1933.00,0.0385000,0.656846,-0.260836,113.559,0.307255,0.294385,0.231660,0.252926
1934.00,0.198500,0.717064,-0.263252,115.329,0.310164,0.297462,0.238694,0.261248
1935.00,0.148500,0.773297,-0.265242,117.151,0.314769,0.302180,0.249594,0.274244
1936.00,0.188500,0.831551,-0.268246,119.082,0.320858,0.308335,0.263832,0.291265
1937.00,0.308500,0.845050,-0.269306,121.071,0.327543,0.315071,0.279333,0.309781
1938.00,0.288500,0.833606,-0.261495,122.995,0.333441,0.321055,0.293474,0.326725
1939.00,0.278500,0.837512,-0.256511,124.966,0.338396,0.326135,0.306214,0.342116
1940.00,0.378500,0.848384,-0.260351,127.032,0.343051,0.330930,0.318239,0.356623
1941.00,0.378500,0.840653,-0.266567,129.116,0.347408,0.335443,0.328793,0.369171
1942.00,0.308500,0.796379,-0.271949,131.227,0.350606,0.338840,0.335745,0.377145
1943.00,0.348500,0.772910,-0.274817,133.382,0.352464,0.340948,0.338965,0.380450
1944.00,0.488500,0.801498,-0.278784,135.534,0.354322,0.343057,0.341877,0.383316
1945.00,0.348500,0.840125,-0.283026,137.463,0.357234,0.346184,0.346998,0.388816
1946.00,0.258500,0.874348,-0.291048,139.543,0.361234,0.350364,0.354183,0.396723
1947.00,0.278500,0.889470,-0.304166,141.805,0.365938,0.355227,0.361957,0.405125
1948.00,0.288500,0.898865,-0.317167,144.149,0.370926,0.360370,0.369084,0.412466
1949.00,0.218500,0.878521,-0.324644,146.450,0.375497,0.365114,0.374377,0.417393
1950.00,0.128500,0.841639,-0.332793,148.973,0.378857,0.368694,0.376313,0.418126
1951.00,0.298500,0.801351,-0.356395,151.829,0.381043,0.371144,0.373929,0.413281
1952.00,0.348500,0.766310,-0.380510,154.735,0.382446,0.372840,0.367259,0.402723
1953.00,0.418500,0.746104,-0.393785,157.680,0.383339,0.374044,0.357928,0.388638
1954.00,0.198500,0.754805,-0.406598,160.698,0.384342,0.375354,0.348378,0.374200
1955.00,0.128500,0.815376,-0.419692,163.932,0.386785,0.378055,0.341925,0.363485
1956.00,0.0685000,0.899099,-0.433029,167.354,0.391762,0.383202,0.341261,0.359793
1957.00,0.318500,0.966800,-0.446514,170.896,0.399115,0.390648,0.346021,0.362675
1958.00,0.368500,0.982448,-0.455691,174.546,0.407388,0.398990,0.352970,0.368223
1959.00,0.318500,0.968833,-0.456425,178.211,0.414944,0.406648,0.358971,0.372761
1960.00,0.268500,0.880203,-0.455518,181.981,0.419984,0.411886,0.360213,0.371737
1961.00,0.348500,0.751567,-0.471833,185.819,0.421100,0.413342,0.352037,0.359204
1962.00,0.338500,0.645151,-0.491885,189.755,0.418736,0.411439,0.334077,0.334444
1963.00,0.368500,0.162053,-0.501355,193.847,0.407287,0.400763,0.293210,0.281499
1964.00,0.0785000,-0.185672,-0.510162,198.106,0.383590,0.378251,0.222510,0.192064
1965.00,0.178500,0.162675,-0.517385,202.516,0.362801,0.358515,0.159186,0.111795
1966.00,0.248500,0.593344,-0.524162,207.114,0.357508,0.353709,0.134157,0.0785998
1967.00,0.238500,0.768755,-0.533254,211.823,0.363134,0.359435,0.136075,0.0785009
1968.00,0.208500,0.609199,-0.541248,216.646,0.368666,0.365075,0.137892,0.0783024
1969.00,0.328500,0.575317,-0.543797,221.685,0.370540,0.367191,0.131313,0.0679224
1970.00,0.278500,0.847402,-0.536648,226.958,0.376124,0.372889,0.135330,0.0708309
1971.00,0.138500,1.03702,-0.526072,232.260,0.388532,0.385179,0.158292,0.0973932
1972.00,0.238500,1.09744,-0.527394,237.706,0.403607,0.400057,0.189213,0.133967
1973.00,0.368500,1.06245,-0.537248,243.374,0.417611,0.413920,0.217411,0.167149
1974.00,0.0985000,0.915371,-0.547795,249.057,0.427349,0.423680,0.234446,0.186481
1975.00,0.178500,0.821770,-0.559424,254.703,0.432348,0.428877,0.239114,0.190490
1976.00,0.0785000,0.977694,-0.575790,260.677,0.438257,0.434957,0.244930,0.195690
1977.00,0.368500,1.19883,-0.591670,266.800,0.450272,0.446936,0.264440,0.217424
1978.00,0.248500,1.27583,-0.597912,272.995,0.466253,0.462757,0.293247,0.250452
1979.00,0.368500,1.35619,-0.600988,279.447,0.483236,0.479563,0.325012,0.287174
1980.00,0.408500,1.46606,-0.613143,285.804,0.501742,0.497859,0.360558,0.328509
1981.00,0.458500,1.40776,-0.631920,292.017,0.519523,0.515475,0.393318,0.366194
1982.00,0.328500,0.714776,-0.654203,298.334,0.523457,0.519747,0.390598,0.360054
1983.00,0.498500,0.408766,-0.674795,304.670,0.510996,0.508197,0.346189,0.302518
1984.00,0.298500,0.951877,-0.686560,311.220,0.504367,0.502260,0.315354,0.261531
1985.00,0.288500,1.25132,-0.694201,317.939,0.512801,0.510852,0.321649,0.266133
1986.00,0.358500,1.34237,-0.701882,324.836,0.527045,0.525060,0.342693,0.288911
1987.00,0.508500,1.43528,-0.712199,331.883,0.543055,0.540990,0.368362,0.317395
1988.00,0.508500,1.57609,-0.721082,339.164,0.561482,0.559269,0.400135,0.353371
1989.00,0.438500,1.70061,-0.726259,346.577,0.582509,0.580079,0.438793,0.397856
1990.00,0.618500,1.74564,-0.729946,354.040,0.604181,0.601535,0.479852,0.445403
1991.00,0.568500,0.806741,-0.741871,361.656,0.608842,0.606597,0.479549,0.442271
1992.00,0.418500,0.183167,-0.758389,369.078,0.587456,0.586522,0.414837,0.360073
1993.00,0.458500,0.897138,-0.765683,376.500,0.570342,0.570543,0.360266,0.290313
1994.00,0.518500,1.43680,-0.768847,384.031,0.576171,0.576685,0.362483,0.290333
1995.00,0.648500,1.64121,-0.765514,391.678,0.593760,0.594185,0.394800,0.327501
1996.00,0.488500,1.73788,-0.758883,399.440,0.614295,0.614545,0.436177,0.376102
1997.00,0.708500,1.81567,-0.765711,407.277,0.635487,0.635565,0.480133,0.428010
1998.00,0.838500,1.92421,-0.780431,415.080,0.657772,0.657662,0.526177,0.482318
1999.00,0.618500,2.03322,-0.790237,422.831,0.681590,0.681265,0.575260,0.540165
2000.00,0.608500,2.09619,-0.801241,430.715,0.705963,0.705430,0.625320,0.599084
2001.00,0.758500,2.12798,-0.809699,438.743,0.729526,0.728841,0.673157,0.655181
2002.00,0.818500,2.14536,-0.810582,446.924,0.751468,0.750714,0.717499,0.707039
2003.00,0.828500,2.13790,-0.811290,455.435,0.771208,0.770486,0.757396,0.753589
2004.00,0.778500,2.12582,-0.812356,464.350,0.788506,0.787922,0.792141,0.793948
2005.00,0.878500,2.08469,-0.809908,473.517,0.803030,0.802700,0.821044,0.827297
2006.00,0.838500,1.99428,-0.800080,482.843,0.813631,0.813706,0.841921,0.851091
2007.00,0.808500,1.96072,-0.786576,492.330,0.820715,0.821327,0.856334,0.867363
2008.00,0.708500,2.00140,-0.772758,501.978,0.826795,0.827987,0.870466,0.883704
2009.00,0.818500,2.09924,-0.758448,511.787,0.834158,0.835888,0.889723,0.906704
2010.00,0.888500,2.22263,-0.747220,521.756,0.844073,0.846260,0.916825,0.939612
2011.00,0.748500,2.30092,-0.742728,531.973,0.856073,0.858654,0.949790,0.979829
2012.00,0.778500,2.35241,-0.740614,542.437,0.868863,0.871821,0.984750,1.02247
2013.00,999.000,2.38045,-0.737707,553.149,0.881542,0.884895,1.01939,1.06469
2014.00,999.000,2.38231,-0.734910,564.108,0.893288,0.897081,1.05176,1.10408
2015.00,999.000,2.38553,-0.732001,575.315,0.903794,0.908081,1.08111,1.13974
2016.00,999.000,2.40742,-0.728961,586.769,0.913529,0.918347,1.10859,1.17309
2017.00,999.000,2.44121,-0.725797,598.471,0.923083,0.928448,1.13567,1.20594
2018.00,999.000,2.48125,-0.722528,610.420,0.932776,0.938691,1.16314,1.23925
2019.00,999.000,2.52701,-0.718724,622.616,0.942783,0.949246,1.19147,1.27361
2020.00,999.000,2.62820,-0.713831,635.060,0.954064,0.961039,1.22312,1.31205
2021.00,999.000,2.75837,-0.707480,647.715,0.967843,0.975255,1.26123,1.35845
2022.00,999.000,2.85022,-0.701137,660.581,0.983667,0.991459,1.30477,1.41155
2023.00,999.000,2.91613,-0.695663,673.658,1.00025,1.00841,1.35050,1.46734
2024.00,999.000,2.95692,-0.690184,686.946,1.01668,1.02524,1.39607,1.52296
2025.00,999.000,2.97083,-0.684695,700.445,1.03211,1.04110,1.43940,1.57581
2026.00,999.000,2.98526,-0.679204,714.155,1.04621,1.05571,1.47966,1.62491
2027.00,999.000,3.01754,-0.673717,728.076,1.05943,1.06948,1.51795,1.67159
2028.00,999.000,3.06094,-0.668241,742.209,1.07236,1.08298,1.55568,1.71757
2029.00,999.000,3.10986,-0.662781,756.552,1.08530,1.09651,1.59358,1.76375
2030.00,999.000,3.16493,-0.655802,771.106,1.09844,1.11023,1.63217,1.81079
2031.00,999.000,3.27687,-0.645759,785.948,1.11272,1.12508,1.67409,1.86198
2032.00,999.000,3.41693,-0.634973,801.077,1.12939,1.14224,1.72256,1.92130
2033.00,999.000,3.51826,-0.624918,816.495,1.14799,1.16128,1.77643,1.98733
2034.00,999.000,3.59507,-0.614736,832.200,1.16728,1.18101,1.83252,2.05612
2035.00,999.000,3.64718,-0.604427,848.192,1.18636,1.20055,1.88859,2.12495
2036.00,999.000,3.67276,-0.593996,864.473,1.20439,1.21910,1.94258,2.19126
2037.00,999.000,3.69916,-0.583454,881.041,1.22106,1.23636,1.99369,2.25408
2038.00,999.000,3.74364,-0.572811,897.897,1.23685,1.25278,2.04303,2.31475
2039.00,999.000,3.79945,-0.562080,915.041,1.25232,1.26891,2.09199,2.37499
2040.00,999.000,3.86060,-0.551601,932.473,1.26780,1.28507,2.14130,2.43569
2041.00,999.000,3.92582,-0.541717,950.239,1.28347,1.30141,2.19128,2.49721
2042.00,999.000,4.04494,-0.531890,968.341,1.30026,1.31887,2.24421,2.56233
2043.00,999.000,4.19164,-0.521810,986.777,1.31941,1.33861,2.30309,2.63474
2044.00,999.000,4.30007,-0.511719,1005.55,1.34048,1.36023,2.36685,2.71309
2045.00,999.000,4.38366,-0.501622,1024.65,1.36221,1.38249,2.43237,2.79360
2046.00,999.000,4.44234,-0.491520,1044.10,1.38369,1.40455,2.49746,2.87354
2047.00,999.000,4.47438,-0.481421,1063.87,1.40409,1.42559,2.56008,2.95041
2048.00,999.000,4.50720,-0.471337,1083.98,1.42312,1.44531,2.61945,3.02328
2049.00,999.000,4.55814,-0.461279,1104.43,1.44124,1.46418,2.67671,3.09353
