Output of simple 2-box model under RCP45 radiative forcing,
Low  response ECS=1.5; TCR=1.0K; Aerosol scaled by:     0.131374,
Low AR4 vals  ECS=2.0; TCR=1.0K; Aerosol scaled by:     0.131374,
High response ECS=4.5; TCR=2.5K; Aerosol scaled by:      1.79717,
High AR4 vals ECS=4.5; TCR=3.0K; Aerosol scaled by:      2.06226,
Year,Observations,Total forcing,Aerosol forcing,Cumulative CO2,Low response,Low - AR4,High response,High - AR4
1844.00,999.000,0.288578,-0.0323970,17.8520,0.0845368,0.0683876,-0.0272902,-0.000424027
1845.00,999.000,0.338834,-0.0337124,18.3221,0.0923214,0.0759378,-0.00849609,0.0225160
1846.00,999.000,0.391591,-0.0342453,18.7975,0.100981,0.0843424,0.0123588,0.0479460
1847.00,999.000,0.429859,-0.0343764,19.2812,0.110204,0.0933000,0.0346003,0.0750556
1848.00,999.000,0.458917,-0.0348794,19.7713,0.119532,0.102371,0.0571149,0.102479
1849.00,999.000,0.444998,-0.0353696,20.2697,0.128092,0.110712,0.0777405,0.127563
1850.00,999.000,0.405396,-0.0368631,20.7775,0.134844,0.117317,0.0938631,0.147091
1851.00,999.000,0.398625,-0.0366539,21.2783,0.140099,0.122485,0.106298,0.162079
1852.00,999.000,0.400521,-0.0424842,21.8339,0.144775,0.127102,0.117004,0.174875
1853.00,999.000,0.393475,-0.0493044,22.3902,0.149036,0.131322,0.125936,0.185337
1854.00,999.000,0.384141,-0.0518262,22.9551,0.152693,0.134965,0.132941,0.193342
1855.00,999.000,0.242826,-0.0542671,23.5197,0.153519,0.135878,0.132912,0.192699
1856.00,999.000,-0.211073,-0.0557316,24.0947,0.144420,0.127214,0.108567,0.162251
1857.00,999.000,-0.444490,-0.0576582,24.6759,0.124965,0.108542,0.0588641,0.100749
1858.00,999.000,-0.0968363,-0.0582140,25.2631,0.109619,0.0938129,0.0192585,0.0516834
1859.00,999.000,0.262109,-0.0600583,25.8604,0.107773,0.0920943,0.0127370,0.0432159
1860.00,-0.0215000,0.390709,-0.0683501,26.4704,0.114391,0.0985425,0.0264659,0.0594833
1861.00,-0.121500,0.357790,-0.0810411,27.0936,0.122171,0.106120,0.0419023,0.0776076
1862.00,-0.161500,0.258114,-0.0783285,27.6643,0.127028,0.110886,0.0499253,0.0865792
1863.00,-0.00150000,0.263904,-0.0717702,28.2420,0.129656,0.113506,0.0535578,0.0903700
1864.00,-0.151500,0.336234,-0.0736304,28.8282,0.133229,0.117040,0.0601395,0.0978960
1865.00,0.0485000,0.370764,-0.0769644,29.4220,0.138262,0.121989,0.0701934,0.109651
1866.00,0.0685000,0.375045,-0.0846243,30.0189,0.143546,0.127185,0.0803785,0.121463
1867.00,-0.00150000,0.379540,-0.0927502,30.6225,0.148623,0.132187,0.0893041,0.131574
1868.00,0.118500,0.404765,-0.0951191,31.2297,0.153788,0.137280,0.0981353,0.141499
1869.00,0.0885000,0.440705,-0.0930339,31.8425,0.159407,0.142818,0.108495,0.153371
1870.00,0.108500,0.469869,-0.0923776,32.4591,0.165452,0.148773,0.120475,0.167331
1871.00,0.0685000,0.468819,-0.101656,33.1028,0.171425,0.154666,0.132022,0.180698
1872.00,0.0585000,0.422773,-0.124667,33.8431,0.176426,0.159627,0.139357,0.188535
1873.00,0.0585000,0.369789,-0.144051,34.6044,0.179847,0.163068,0.140507,0.188332
1874.00,-0.0715000,0.353735,-0.147733,35.3622,0.182082,0.165369,0.138006,0.183507
1875.00,-0.0115000,0.332461,-0.147777,36.1406,0.183512,0.166896,0.134174,0.177179
1876.00,-0.0315000,0.288309,-0.147081,36.9285,0.183697,0.167222,0.128157,0.168347
1877.00,0.308500,0.292982,-0.142556,37.7256,0.183141,0.166832,0.121400,0.158826
1878.00,0.348500,0.334209,-0.140247,38.5306,0.183323,0.167153,0.117512,0.153035
1879.00,0.128500,0.368246,-0.143939,39.3560,0.184768,0.168693,0.117103,0.151587
1880.00,0.118500,0.399955,-0.156129,40.2132,0.187385,0.171366,0.118928,0.152756
1881.00,0.128500,0.429205,-0.164782,41.1051,0.191037,0.175040,0.122385,0.155747
1882.00,0.148500,0.339820,-0.163024,41.9658,0.193393,0.177468,0.122817,0.155057
1883.00,0.0485000,-0.563533,-0.163261,42.8463,0.178970,0.163702,0.0828733,0.105020
1884.00,-0.0615000,-1.30178,-0.164962,43.7334,0.138896,0.125161,-0.0195004,-0.0214207
1885.00,-0.0815000,-0.718939,-0.162722,44.6256,0.100704,0.0883876,-0.116834,-0.141491
1886.00,-0.0415000,-0.235809,-0.161224,45.5238,0.0844437,0.0727350,-0.159888,-0.194815
1887.00,-0.0715000,-0.117215,-0.163560,46.4350,0.0800150,0.0684825,-0.173727,-0.212240
1888.00,0.0685000,-0.0165989,-0.172423,47.3767,0.0798881,0.0683764,-0.177497,-0.217399
1889.00,0.178500,-0.0845096,-0.176324,48.3169,0.0805047,0.0689878,-0.179954,-0.221046
1890.00,-0.0915000,-0.123486,-0.178559,49.2846,0.0793652,0.0679049,-0.186713,-0.229961
1891.00,0.0185000,-0.0281683,-0.185279,50.2669,0.0794201,0.0679734,-0.190744,-0.235567
1892.00,-0.0815000,0.171455,-0.189980,51.2641,0.0845394,0.0729299,-0.182719,-0.226459
1893.00,-0.141500,0.340367,-0.193352,52.2585,0.0953343,0.0833707,-0.160869,-0.200429
1894.00,-0.0515000,0.458547,-0.196997,53.2819,0.109804,0.0973712,-0.130002,-0.163368
1895.00,-0.00150000,0.434966,-0.202331,54.3323,0.124367,0.111480,-0.0990107,-0.126207
1896.00,0.188500,0.262909,-0.205144,55.3976,0.134177,0.121018,-0.0796888,-0.103389
1897.00,0.148500,0.163166,-0.205776,56.4871,0.138430,0.125204,-0.0736875,-0.0968616
1898.00,-0.0715000,0.258699,-0.207201,57.6031,0.142176,0.128906,-0.0685934,-0.0913876
1899.00,0.0885000,0.367990,-0.210305,58.7623,0.148982,0.135566,-0.0558773,-0.0765522
1900.00,0.188500,0.414758,-0.213752,59.9495,0.157727,0.144104,-0.0384319,-0.0559371
1901.00,0.0685000,0.398490,-0.220041,61.2045,0.166153,0.152346,-0.0219919,-0.0366169
1902.00,-0.0515000,-0.0416702,-0.226934,62.4735,0.166250,0.152559,-0.0263738,-0.0429179
1903.00,-0.141500,-0.403369,-0.234030,63.8171,0.153214,0.140095,-0.0633570,-0.0892590
1904.00,-0.161500,-0.0817013,-0.241156,65.1894,0.141179,0.128581,-0.0983355,-0.133191
1905.00,0.00850000,0.285079,-0.247118,66.6222,0.142129,0.129585,-0.101850,-0.138587
1906.00,0.0385000,0.389716,-0.255172,68.1258,0.151021,0.138256,-0.0862522,-0.120617
1907.00,-0.111500,0.369500,-0.263153,69.7135,0.160564,0.147566,-0.0694728,-0.101298
1908.00,-0.181500,0.386643,-0.263656,71.2749,0.169124,0.155938,-0.0549563,-0.0847416
1909.00,-0.211500,0.452580,-0.261517,72.8773,0.178097,0.164718,-0.0386144,-0.0658047
1910.00,-0.191500,0.474067,-0.264995,74.5183,0.187553,0.173975,-0.0205664,-0.0446917
1911.00,-0.211500,0.475024,-0.264612,76.1332,0.196384,0.182640,-0.00369969,-0.0249777
1912.00,-0.121500,0.237872,-0.260444,77.7600,0.200249,0.186522,0.00184036,-0.0190018
1913.00,-0.101500,0.142892,-0.259409,79.4260,0.198097,0.184602,-0.00657390,-0.0299832
1914.00,0.0185000,0.387926,-0.255601,80.9908,0.198623,0.185262,-0.00778371,-0.0319985
1915.00,0.138500,0.544847,-0.250078,82.5345,0.205650,0.192197,0.00781082,-0.0132437
1916.00,-0.0715000,0.619466,-0.251064,84.1437,0.215691,0.202050,0.0312588,0.0152130
1917.00,-0.151500,0.655080,-0.254376,85.8099,0.226522,0.212676,0.0564699,0.0457732
1918.00,-0.0115000,0.662550,-0.255447,87.4602,0.236939,0.222916,0.0805174,0.0748512
1919.00,-0.0115000,0.640626,-0.250501,88.9858,0.245914,0.231776,0.101460,0.100182
1920.00,0.0485000,0.538608,-0.249196,90.6391,0.251753,0.237620,0.115267,0.116850
1921.00,0.128500,0.513908,-0.247666,92.1995,0.254811,0.240784,0.122507,0.125504
1922.00,0.00850000,0.599174,-0.244542,93.7925,0.258484,0.244547,0.131590,0.136475
1923.00,0.0685000,0.618842,-0.255042,95.5158,0.263616,0.249721,0.143729,0.151083
1924.00,0.0185000,0.621606,-0.263123,97.2356,0.268835,0.254984,0.154867,0.164213
1925.00,0.118500,0.656901,-0.263141,98.9687,0.274240,0.260433,0.166091,0.177368
1926.00,0.218500,0.701245,-0.263762,100.713,0.280394,0.266611,0.179329,0.193014
1927.00,0.118500,0.721251,-0.268094,102.572,0.287023,0.273254,0.193598,0.209885
1928.00,0.108500,0.674629,-0.272843,104.437,0.292622,0.278909,0.204949,0.223088
1929.00,-0.0215000,0.624013,-0.275840,106.406,0.296111,0.282534,0.210876,0.229582
1930.00,0.208500,0.652519,-0.275574,108.355,0.298903,0.285490,0.215201,0.234129
1931.00,0.238500,0.678528,-0.269673,110.198,0.302222,0.288957,0.221511,0.241239
1932.00,0.198500,0.645150,-0.263158,111.858,0.304889,0.291798,0.227270,0.247872
1933.00,0.0385000,0.656846,-0.260836,113.559,0.306793,0.293904,0.231841,0.253177
1934.00,0.198500,0.717064,-0.263252,115.329,0.309702,0.296982,0.238876,0.261500
1935.00,0.148500,0.773297,-0.265242,117.151,0.314308,0.301701,0.249776,0.274496
1936.00,0.188500,0.831551,-0.268246,119.082,0.320397,0.307857,0.264016,0.291519
1937.00,0.308500,0.845050,-0.269306,121.071,0.327082,0.314593,0.279518,0.310037
1938.00,0.288500,0.833606,-0.261495,122.995,0.332981,0.320578,0.293660,0.326982
1939.00,0.278500,0.837512,-0.256511,124.966,0.337936,0.325658,0.306400,0.342372
1940.00,0.378500,0.848384,-0.260351,127.032,0.342591,0.330454,0.318425,0.356879
1941.00,0.378500,0.840653,-0.266567,129.116,0.346948,0.334967,0.328979,0.369427
1942.00,0.308500,0.796379,-0.271949,131.227,0.350147,0.338365,0.335933,0.377403
1943.00,0.348500,0.772910,-0.274817,133.382,0.352006,0.340474,0.339155,0.380711
1944.00,0.488500,0.801498,-0.278784,135.534,0.353866,0.342586,0.342070,0.383580
1945.00,0.348500,0.840125,-0.283026,137.463,0.356780,0.345715,0.347194,0.389084
1946.00,0.258500,0.874348,-0.291048,139.543,0.360782,0.349897,0.354382,0.396996
1947.00,0.278500,0.889470,-0.304166,141.805,0.365489,0.354763,0.362161,0.405406
1948.00,0.288500,0.898865,-0.317167,144.149,0.370481,0.359910,0.369295,0.412756
1949.00,0.218500,0.878521,-0.324644,146.450,0.375057,0.364659,0.374596,0.417694
1950.00,0.128500,0.841639,-0.332793,148.973,0.378423,0.368245,0.376541,0.418439
1951.00,0.298500,0.801351,-0.356395,151.829,0.380615,0.370702,0.374167,0.413608
1952.00,0.348500,0.766310,-0.380510,154.735,0.382027,0.372406,0.367509,0.403068
1953.00,0.418500,0.746104,-0.393785,157.680,0.382929,0.373619,0.358193,0.389004
1954.00,0.198500,0.754805,-0.406598,160.698,0.383942,0.374940,0.348658,0.374587
1955.00,0.128500,0.815376,-0.419692,163.932,0.386395,0.377650,0.342221,0.363895
1956.00,0.0685000,0.899099,-0.433029,167.354,0.391382,0.382808,0.341573,0.360226
1957.00,0.318500,0.966800,-0.446514,170.896,0.398746,0.390265,0.346350,0.363132
1958.00,0.368500,0.982448,-0.455691,174.546,0.407030,0.398617,0.353315,0.368704
1959.00,0.318500,0.968833,-0.456425,178.211,0.414596,0.406286,0.359332,0.373265
1960.00,0.268500,0.880203,-0.455518,181.981,0.419645,0.411533,0.360589,0.372261
1961.00,0.348500,0.751567,-0.471833,185.819,0.420770,0.412998,0.352426,0.359748
1962.00,0.338500,0.645151,-0.491885,189.755,0.418417,0.411105,0.334481,0.335009
1963.00,0.368500,0.162053,-0.501355,193.847,0.406978,0.400440,0.293631,0.282087
1964.00,0.0785000,-0.185672,-0.510162,198.106,0.383292,0.377938,0.222947,0.192676
1965.00,0.178500,0.162675,-0.517385,202.516,0.362513,0.358212,0.159639,0.112429
1966.00,0.248500,0.593344,-0.524162,207.114,0.357229,0.353416,0.134624,0.0792550
1967.00,0.238500,0.768755,-0.533254,211.823,0.362865,0.359151,0.136557,0.0791773
1968.00,0.208500,0.609199,-0.541248,216.646,0.368406,0.364801,0.138389,0.0789997
1969.00,0.328500,0.575317,-0.543797,221.685,0.370289,0.366927,0.131825,0.0686395
1970.00,0.278500,0.847402,-0.536648,226.958,0.375881,0.372633,0.135854,0.0715653
1971.00,0.138500,1.03702,-0.526072,232.260,0.388295,0.384929,0.158825,0.0981409
1972.00,0.238500,1.09744,-0.527394,237.706,0.403374,0.399812,0.189755,0.134725
1973.00,0.368500,1.06245,-0.537248,243.374,0.417384,0.413680,0.217960,0.167918
1974.00,0.0985000,0.915371,-0.547795,249.057,0.427128,0.423446,0.235004,0.187263
1975.00,0.178500,0.821770,-0.559424,254.703,0.432132,0.428649,0.239682,0.191285
1976.00,0.0785000,0.977694,-0.575790,260.677,0.438049,0.434737,0.245510,0.196501
1977.00,0.368500,1.19883,-0.591670,266.800,0.450071,0.446724,0.265032,0.218253
1978.00,0.248500,1.27583,-0.597912,272.995,0.466061,0.462554,0.293852,0.251299
1979.00,0.368500,1.35619,-0.600988,279.447,0.483052,0.479369,0.325630,0.288039
1980.00,0.408500,1.46606,-0.613143,285.804,0.501566,0.497672,0.361188,0.329391
1981.00,0.458500,1.40776,-0.631920,292.017,0.519356,0.515297,0.393962,0.367097
1982.00,0.328500,0.714776,-0.654203,298.334,0.523300,0.519580,0.391258,0.360978
1983.00,0.498500,0.408766,-0.674795,304.670,0.510850,0.508041,0.346867,0.303467
1984.00,0.298500,0.951877,-0.686560,311.220,0.504233,0.502116,0.316050,0.262506
1985.00,0.288500,1.25132,-0.694201,317.939,0.512679,0.510721,0.322364,0.267135
1986.00,0.358500,1.34237,-0.701882,324.836,0.526934,0.524940,0.343425,0.289938
1987.00,0.508500,1.43528,-0.712199,331.883,0.542955,0.540881,0.369112,0.318446
1988.00,0.508500,1.57609,-0.721082,339.164,0.561393,0.559171,0.400901,0.354445
1989.00,0.438500,1.70061,-0.726259,346.577,0.582431,0.579992,0.439576,0.398953
1990.00,0.618500,1.74564,-0.729946,354.040,0.604113,0.601458,0.480651,0.446523
1991.00,0.568500,0.806741,-0.741871,361.656,0.608783,0.606530,0.480363,0.443412
1992.00,0.418500,0.183167,-0.758389,369.078,0.587407,0.586466,0.415667,0.361236
1993.00,0.458500,0.897138,-0.765683,376.500,0.570303,0.570497,0.361112,0.291499
1994.00,0.518500,1.43680,-0.768847,384.031,0.576142,0.576650,0.363344,0.291541
1995.00,0.648500,1.64121,-0.765514,391.678,0.593741,0.594158,0.395676,0.328729
1996.00,0.488500,1.73788,-0.758883,399.440,0.614282,0.614527,0.437065,0.377346
1997.00,0.708500,1.81567,-0.765711,407.277,0.635481,0.635553,0.481031,0.429268
1998.00,0.838500,1.92421,-0.780431,415.080,0.657773,0.657658,0.527086,0.483592
1999.00,0.618500,2.03322,-0.790237,422.831,0.681599,0.681270,0.576182,0.541455
2000.00,0.608500,2.09619,-0.801241,430.715,0.705979,0.705443,0.626254,0.600392
2001.00,0.758500,2.12798,-0.809699,438.743,0.729551,0.728862,0.674104,0.656507
2002.00,0.818500,2.14536,-0.810582,446.924,0.751501,0.750744,0.718459,0.708383
2003.00,0.828500,2.13790,-0.811290,455.435,0.771249,0.770523,0.758368,0.754949
2004.00,0.778500,2.12582,-0.812356,464.350,0.788553,0.787967,0.793123,0.795322
2005.00,0.878500,2.08375,-0.810851,473.517,0.803081,0.802749,0.821966,0.828586
2006.00,0.838500,1.99052,-0.803839,482.754,0.813676,0.813750,0.842515,0.851918
2007.00,0.808500,1.95195,-0.794964,492.061,0.820731,0.821345,0.856074,0.866991
2008.00,0.708500,1.98589,-0.786746,501.439,0.826736,0.827933,0.868633,0.881134
2009.00,0.818500,2.07529,-0.778220,510.887,0.833943,0.835685,0.885504,0.900819
2010.00,0.888500,2.19170,-0.769610,520.405,0.843584,0.845792,0.909579,0.929562
2011.00,0.748500,2.26852,-0.761186,529.992,0.855180,0.857796,0.939549,0.965724
2012.00,0.778500,2.32002,-0.752340,539.649,0.867431,0.870443,0.972130,1.00526
2013.00,999.000,2.34602,-0.743237,549.375,0.879411,0.882841,1.00499,1.04529
2014.00,999.000,2.34437,-0.734327,559.171,0.890266,0.894164,1.03595,1.08311
2015.00,999.000,2.34274,-0.725372,569.036,0.899664,0.904093,1.06409,1.11760
2016.00,999.000,2.35852,-0.716338,578.971,0.908058,0.913060,1.09044,1.15000
2017.00,999.000,2.38503,-0.707216,588.975,0.916025,0.921623,1.11635,1.18197
2018.00,999.000,2.41671,-0.698012,599.048,0.923875,0.930079,1.14253,1.21434
2019.00,999.000,2.45310,-0.688283,609.191,0.931777,0.938592,1.16937,1.24761
2020.00,999.000,2.54248,-0.678935,619.403,0.940683,0.948082,1.19917,1.28457
2021.00,999.000,2.65700,-0.671082,629.711,0.951809,0.959721,1.23470,1.32860
2022.00,999.000,2.73231,-0.663448,640.115,0.964697,0.973073,1.27473,1.37813
2023.00,999.000,2.78247,-0.655438,650.615,0.978082,0.986915,1.31613,1.42934
2024.00,999.000,2.80697,-0.647474,661.210,0.991057,1.00038,1.35671,1.47954
2025.00,999.000,2.80409,-0.639546,671.901,1.00279,1.01265,1.39440,1.52620
2026.00,999.000,2.80125,-0.631656,682.688,1.01297,1.02343,1.42842,1.56833
2027.00,999.000,2.81579,-0.623801,693.570,1.02205,1.03317,1.45987,1.60733
2028.00,999.000,2.84103,-0.615983,704.548,1.03063,1.04243,1.49020,1.64493
2029.00,999.000,2.87135,-0.608202,715.622,1.03903,1.05153,1.52017,1.68208
2030.00,999.000,2.90619,-0.600158,726.792,1.04743,1.06062,1.55022,1.71933
2031.00,999.000,2.99505,-0.591548,737.998,1.05678,1.07065,1.58275,1.75962
2032.00,999.000,3.11018,-0.583098,749.241,1.06832,1.08279,1.62079,1.80665
2033.00,999.000,3.18541,-0.575125,760.521,1.08158,1.09661,1.66314,1.85897
2034.00,999.000,3.23457,-0.567220,771.837,1.09527,1.11086,1.70663,1.91265
2035.00,999.000,3.25759,-0.559362,783.190,1.10850,1.12467,1.74902,1.96496
2036.00,999.000,3.25273,-0.551540,794.580,1.12040,1.13722,1.78824,2.01334
2037.00,999.000,3.24740,-0.543749,806.007,1.13067,1.14819,1.82347,2.05681
2038.00,999.000,3.25896,-0.535986,817.470,1.13976,1.15804,1.85584,2.09676
2039.00,999.000,3.28070,-0.528253,828.970,1.14825,1.16732,1.88677,2.13491
2040.00,999.000,3.30733,-0.520240,840.507,1.15645,1.17632,1.91704,2.17224
2041.00,999.000,3.33830,-0.511636,852.018,1.16454,1.18523,1.94714,2.20935
2042.00,999.000,3.42191,-0.503157,863.503,1.17347,1.19496,1.97942,2.24913
2043.00,999.000,3.53097,-0.495140,874.963,1.18446,1.20667,2.01680,2.29515
2044.00,999.000,3.60036,-0.487195,886.397,1.19705,1.21994,2.05813,2.34598
2045.00,999.000,3.64361,-0.479314,897.805,1.20997,1.23354,2.10029,2.39781
2046.00,999.000,3.66073,-0.471490,909.188,1.22231,1.24660,2.14107,2.44791
2047.00,999.000,3.65005,-0.463722,920.544,1.23325,1.25831,2.17842,2.49377
2048.00,999.000,3.63903,-0.456014,931.876,1.24247,1.26838,2.21159,2.53448
2049.00,999.000,3.64508,-0.448367,943.181,1.25046,1.27726,2.24171,2.57142
